"Feb-13-2019","6009.40","6023.20","6037.90","5998.60",748.88M,-0.23%
"Feb-12-2019","6023.20","6005.30","6036.50","5997.80",794.77M,0.30%
"Feb-11-2019","6005.30","6015.10","6029.10","5974.30",603.78M,-0.16%
"Feb-08-2019","6015.10","6035.50","6037.30","5997.90",699.80M,-0.34%
"Feb-07-2019","6035.50","5970.40","6048.30","5970.40",739.18M,1.09%
"Feb-06-2019","5970.40","5950.60","5986.40","5936.40",641.89M,0.33%
"Feb-05-2019","5950.60","5839.40","5982.80","5839.40",807.67M,1.90%
"Feb-04-2019","5839.40","5811.10","5846.80","5798.20",660.31M,0.49%
"Feb-01-2019","5811.10","5813.30","5829.40","5806.00",798.96M,-0.04%
"Jan-31-2019","5813.30","5833.40","5859.20","5813.30",1.05B,-0.34%
"Jan-30-2019","5833.40","5821.50","5858.90","5813.50",783.70M,0.20%
"Jan-29-2019","5821.50","5852.50","5854.50","5809.70",785.99M,-0.53%
"Jan-25-2019","5852.50","5812.90","5862.10","5811.40",736.86M,0.68%
"Jan-24-2019","5812.90","5792.30","5813.00","5788.00",599.87M,0.37%
"Jan-23-2019","5791.60","5807.30","5809.50","5779.90",597.46M,-0.27%
"Jan-22-2019","5807.30","5838.00","5838.00","5799.90",422.39M,-0.53%
"Jan-21-2019","5838.00","5827.60","5859.30","5827.60",435.21M,0.18%
"Jan-18-2019","5827.60","5798.00","5835.50","5798.00",525.88M,0.51%
"Jan-17-2019","5798.00","5783.40","5804.50","5779.50",559.43M,0.25%
"Jan-16-2019","5783.40","5762.20","5783.40","5753.20",629.44M,0.37%
"Jan-15-2019","5762.20","5722.00","5762.20","5722.00",503.45M,0.70%
"Jan-14-2019","5722.00","5723.00","5749.50","5706.00",425.46M,-0.02%
"Jan-11-2019","5723.00","5742.10","5756.10","5723.00",462.45M,-0.33%
"Jan-10-2019","5742.10","5725.60","5742.10","5703.80",612.10M,0.29%
"Jan-09-2019","5725.60","5671.20","5728.60","5671.20",625.15M,0.96%
"Jan-08-2019","5671.20","5632.30","5682.00","5616.60",616.49M,0.69%
"Jan-07-2019","5632.30","5569.10","5664.30","5569.10",495.84M,1.13%
"Jan-04-2019","5569.10","5583.70","5583.70","5520.00",533.33M,-0.26%
"Jan-03-2019","5583.70","5511.10","5596.50","5511.10",506.77M,1.32%
"Jan-02-2019","5511.10","5597.00","5603.90","5505.50",392.41M,-1.53%
"Dec-31-2018","5597.00","5604.00","5649.40","5597.00",327.32M,-0.12%
"Dec-28-2018","5604.00","5548.00","5604.00","5541.40",436.71M,1.01%
"Dec-27-2018","5548.00","5446.90","5548.00","5446.90",515.55M,1.86%
"Dec-24-2018","5446.90","5421.30","5450.20","5364.60",297.20M,0.47%
"Dec-21-2018","5421.30","5458.50","5494.20","5380.60",1.50B,-0.68%
"Dec-20-2018","5458.50","5533.60","5539.10","5458.50",1.22B,-1.36%
"Dec-19-2018","5533.60","5542.90","5542.90","5508.70",815.17M,-0.17%
"Dec-18-2018","5542.90","5611.50","5611.50","5530.70",733.66M,-1.22%
"Dec-17-2018","5611.50","5556.80","5618.50","5539.70",658.95M,0.98%
"Dec-14-2018","5556.80","5615.30","5618.80","5543.50",732.92M,-1.04%
"Dec-13-2018","5615.30","5606.20","5635.00","5590.60",818.45M,0.16%
"Dec-12-2018","5606.20","5529.80","5607.60","5529.80",834.92M,1.38%
"Dec-11-2018","5529.80","5510.50","5541.90","5506.50",788.70M,0.40%
"Dec-10-2018","5507.80","5635.00","5635.00","5504.70",788.30M,-2.26%
"Dec-07-2018","5635.00","5612.70","5659.60","5608.60",657.59M,0.40%
"Dec-06-2018","5612.70","5623.80","5623.80","5577.50",708.59M,-0.20%
"Dec-05-2018","5623.80","5668.90","5668.90","5567.00",800.73M,-0.80%
"Dec-04-2018","5668.90","5727.40","5727.40","5668.90",810.30M,-1.02%
"Dec-03-2018","5727.40","5623.70","5727.40","5623.70",802.62M,1.84%
"Nov-30-2018","5623.70","5711.10","5711.10","5623.70",1.48B,-1.53%
"Nov-29-2018","5711.10","5677.20","5730.20","5677.20",743.78M,0.60%
"Nov-28-2018","5677.20","5680.70","5689.80","5659.30",854.28M,-0.06%
"Nov-27-2018","5680.70","5626.20","5680.70","5624.80",800.22M,0.97%
"Nov-26-2018","5626.20","5670.80","5670.80","5611.00",743.19M,-0.79%
"Nov-23-2018","5670.80","5646.60","5678.40","5634.20",511.04M,0.43%
"Nov-22-2018","5646.60","5598.40","5650.20","5598.40",795.99M,0.86%
"Nov-21-2018","5598.40","5628.70","5628.70","5551.10",912.49M,-0.54%
"Nov-20-2018","5628.70","5651.50","5651.50","5593.80",720.93M,-0.40%
"Nov-19-2018","5651.50","5687.00","5687.70","5640.40",638.33M,-0.62%
"Nov-16-2018","5687.00","5691.10","5712.80","5682.70",600.23M,-0.07%
"Nov-15-2018","5691.10","5688.90","5709.20","5643.30",795.54M,0.04%
"Nov-14-2018","5688.90","5790.10","5793.10","5685.00",889.54M,-1.75%
"Nov-13-2018","5790.10","5895.80","5895.80","5780.30",773.10M,-1.79%
"Nov-12-2018","5895.80","5878.40","5895.80","5841.20",717.52M,0.30%
"Nov-09-2018","5878.40","5884.00","5888.70","5852.70",739.97M,-0.10%
"Nov-08-2018","5884.00","5852.40","5891.00","5852.40",645.86M,0.54%
"Nov-07-2018","5852.40","5829.80","5852.40","5800.80",644.90M,0.39%
"Nov-06-2018","5829.80","5810.40","5831.80","5774.00",455.56M,0.97%
"Nov-05-2018","5774.00","5804.90","5812.70","5774.00",603.09M,-0.53%
"Nov-02-2018","5804.90","5794.80","5804.90","5765.00",746.49M,0.17%
"Nov-01-2018","5794.80","5782.90","5829.50","5774.90",825.83M,0.21%
"Oct-31-2018","5782.90","5756.60","5782.90","5742.90",874.45M,0.46%
"Oct-30-2018","5756.60","5681.90","5756.60","5645.30",819.87M,1.31%
"Oct-29-2018","5681.90","5623.40","5690.90","5623.40",712.81M,1.04%
"Oct-26-2018","5623.40","5621.80","5658.20","5583.60",980.85M,0.03%
"Oct-25-2018","5621.80","5785.80","5785.80","5621.80",1.05B,-2.83%
"Oct-24-2018","5785.80","5800.90","5813.90","5776.60",755.77M,-0.26%
"Oct-23-2018","5800.90","5862.60","5863.00","5800.90",713.84M,-1.05%
"Oct-22-2018","5862.60","5896.80","5896.80","5845.80",579.03M,-0.58%
"Oct-19-2018","5896.80","5901.10","5901.10","5842.50",623.79M,-0.07%
"Oct-18-2018","5901.10","5897.80","5901.30","5874.00",671.20M,0.06%
"Oct-17-2018","5897.80","5828.60","5898.80","5828.60",678.81M,1.19%
"Oct-16-2018","5828.60","5797.10","5843.10","5797.10",691.40M,0.54%
"Oct-15-2018","5797.10","5854.80","5854.80","5757.10",731.80M,-0.99%
"Oct-12-2018","5854.80","5842.30","5862.70","5805.60",975.68M,0.21%
"Oct-11-2018","5842.30","6008.30","6008.30","5842.30",1.20B,-2.76%
"Oct-10-2018","6008.30","5999.60","6016.20","5981.90",718.61M,0.15%
"Oct-09-2018","5999.60","6059.80","6061.30","5992.90",793.37M,-0.99%
"Oct-08-2018","6059.80","6135.40","6135.40","6059.80",582.14M,-1.36%
"Oct-05-2018","6143.30","6135.10","6156.50","6119.70",590.95M,0.13%
"Oct-04-2018","6135.10","6105.40","6153.50","6105.40",852.11M,0.49%
"Oct-03-2018","6105.40","6085.60","6110.50","6085.60",625.89M,0.33%
"Oct-02-2018","6085.60","6131.10","6139.10","6078.50",682.67M,-0.74%
"Oct-01-2018","6131.10","6164.10","6164.10","6113.30",343.56M,-0.54%
"Sep-28-2018","6164.10","6137.70","6189.80","6137.70",844.60M,0.43%
"Sep-27-2018","6137.70","6148.20","6153.00","6136.40",705.19M,-0.17%
"Sep-26-2018","6148.20","6141.10","6165.90","6138.50",725.80M,0.12%
"Sep-25-2018","6141.10","6142.40","6147.60","6122.60",782.13M,-0.02%
"Sep-24-2018","6142.40","6149.80","6150.50","6123.90",647.37M,-0.12%
"Sep-21-2018","6149.80","6123.20","6162.90","6123.20",1.26B,0.43%
"Sep-20-2018","6123.20","6143.20","6149.80","6117.40",985.66M,-0.33%
"Sep-19-2018","6143.20","6115.60","6150.60","6115.60",786.16M,0.45%
"Sep-18-2018","6115.60","6139.50","6139.50","6103.60",702.78M,-0.39%
"Sep-17-2018","6139.50","6120.20","6147.00","6098.10",626.29M,0.30%
"Sep-14-2018","6121.00","6085.00","6128.70","6085.00",652.20M,0.59%
"Sep-13-2018","6085.00","6129.90","6129.90","6083.10",668.75M,-0.73%
"Sep-12-2018","6129.90","6133.20","6134.80","6106.70",647.85M,-0.05%
"Sep-11-2018","6133.20","6096.00","6135.00","6093.80",631.05M,0.61%
"Sep-10-2018","6096.00","6097.60","6106.50","6078.00",551.86M,-0.03%
"Sep-07-2018","6097.60","6114.10","6114.10","6056.60",639.94M,-0.27%
"Sep-06-2018","6114.10","6183.30","6183.30","6104.00",794.94M,-1.12%
"Sep-05-2018","6183.30","6244.70","6244.70","6183.30",721.56M,-0.98%
"Sep-04-2018","6244.70","6262.10","6266.10","6228.20",582.50M,-0.28%
"Sep-03-2018","6262.10","6271.30","6285.10","6262.10",554.97M,-0.15%
"Aug-31-2018","6271.30","6302.40","6306.00","6271.30",878.30M,-0.49%
"Aug-30-2018","6302.40","6303.90","6324.10","6299.20",778.17M,-0.02%
"Aug-29-2018","6303.90","6257.30","6303.90","6255.80",976.54M,0.74%
"Aug-28-2018","6257.30","6222.50","6271.40","6222.50",827.77M,0.56%
"Aug-27-2018","6222.50","6201.30","6223.10","6185.50",681.42M,0.34%
"Aug-24-2018","6201.30","6198.90","6227.10","6192.50",964.35M,0.04%
"Aug-23-2018","6198.90","6219.10","6229.00","6196.60",1.01B,-0.32%
"Aug-22-2018","6219.10","6236.40","6236.40","6202.10",755.83M,-0.28%
"Aug-21-2018","6236.40","6293.50","6294.30","6228.20",637.35M,-0.91%
"Aug-20-2018","6293.50","6286.90","6306.20","6286.90",719.93M,0.09%
"Aug-17-2018","6287.60","6276.10","6296.30","6265.60",691.21M,0.18%
"Aug-16-2018","6276.10","6278.00","6278.80","6231.90",827.45M,-0.03%
"Aug-15-2018","6278.00","6248.40","6278.00","6224.60",680.31M,0.47%
"Aug-14-2018","6248.40","6202.20","6256.70","6202.20",664.60M,0.74%
"Aug-13-2018","6202.20","6228.20","6229.70","6190.30",542.07M,-0.42%
"Aug-10-2018","6228.40","6247.60","6256.90","6227.50",524.85M,-0.31%
"Aug-09-2018","6247.60","6219.50","6263.10","6209.50",602.52M,0.45%
"Aug-08-2018","6219.50","6204.80","6229.50","6204.80",710.45M,0.24%
"Aug-07-2018","6204.80","6224.10","6224.10","6195.90",697.52M,-0.31%
"Aug-06-2018","6224.10","6188.40","6235.90","6188.40",425.93M,0.58%
"Aug-03-2018","6188.40","6193.70","6222.00","6185.00",619.54M,-0.09%
"Aug-02-2018","6193.70","6227.70","6229.30","6193.70",659.68M,-0.55%
"Aug-01-2018","6227.70","6232.30","6245.10","6221.90",569.43M,-0.07%
"Jul-31-2018","6232.30","6230.80","6250.60","6224.10",664.60M,0.02%
"Jul-30-2018","6230.80","6249.20","6252.30","6213.10",541.96M,-0.34%
"Jul-27-2018","6252.30","6197.40","6254.30","6197.40",845.60M,0.89%
"Jul-26-2018","6197.40","6200.60","6204.80","6168.20",741.71M,-0.05%
"Jul-25-2018","6200.60","6217.40","6228.60","6192.50",637.44M,-0.27%
"Jul-24-2018","6217.40","6180.40","6220.70","6180.40",560.55M,0.60%
"Jul-23-2018","6180.40","6238.00","6238.00","6178.10",518.47M,-0.92%
"Jul-20-2018","6238.00","6215.10","6249.30","6207.40",563.24M,0.37%
"Jul-19-2018","6215.10","6196.50","6225.60","6195.00",642.03M,0.30%
"Jul-18-2018","6196.50","6155.30","6208.00","6155.30",603.25M,0.67%
"Jul-17-2018","6155.30","6193.00","6193.00","6151.90",596.84M,-0.61%
"Jul-16-2018","6193.00","6219.50","6227.50","6187.20",469.87M,-0.44%
"Jul-13-2018","6220.30","6219.90","6238.20","6203.10",522.10M,0.01%
"Jul-12-2018","6219.90","6169.70","6231.10","6164.10",787.82M,0.81%
"Jul-11-2018","6169.70","6211.50","6211.50","6164.30",580.66M,-0.67%
"Jul-10-2018","6211.50","6238.30","6258.40","6211.30",552.63M,-0.43%
"Jul-09-2018","6238.30","6225.10","6253.40","6225.10",471.94M,0.21%
"Jul-06-2018","6225.10","6170.00","6226.20","6170.00",603.03M,0.89%
"Jul-05-2018","6170.00","6139.50","6172.90","6138.20",593.95M,0.50%
"Jul-04-2018","6139.50","6166.50","6170.00","6130.90",567.06M,-0.44%
"Jul-03-2018","6166.50","6135.60","6174.30","6135.60",605.12M,0.50%
"Jul-02-2018","6135.60","6152.30","6177.20","6135.30",578.26M,-0.27%
"Jun-29-2018","6152.30","6171.40","6188.50","6152.30",827.45M,-0.31%
"Jun-28-2018","6171.40","6153.40","6175.00","6135.80",696.90M,0.29%
"Jun-27-2018","6153.40","6155.10","6173.60","6147.20",676.59M,-0.03%
"Jun-26-2018","6155.10","6168.00","6168.00","6119.20",648.64M,-0.21%
"Jun-25-2018","6168.00","6182.80","6207.60","6162.10",587.94M,-0.23%
"Jun-22-2018","6182.40","6189.90","6200.80","6174.70",748.06M,-0.12%
"Jun-21-2018","6189.90","6131.20","6206.70","6131.20",982.93M,0.96%
"Jun-20-2018","6131.20","6062.50","6131.20","6062.50",781.58M,1.13%
"Jun-19-2018","6062.50","6065.30","6107.40","6062.50",649.08M,-0.05%
"Jun-18-2018","6065.30","6056.40","6075.50","6047.40",593.83M,0.15%
"Jun-15-2018","6056.40","5979.80","6061.70","5979.80",1.28B,1.28%
"Jun-14-2018","5979.80","5985.50","5996.00","5969.80",707.86M,-0.10%
"Jun-13-2018","5985.50","6015.60","6015.60","5973.20",698.93M,-0.50%
"Jun-12-2018","6015.60","6007.40","6025.20","6003.50",841.11M,0.14%
"Jun-08-2018","6007.40","6019.50","6022.70","6003.90",541.88M,-0.20%
"Jun-07-2018","6019.50","5989.00","6032.90","5989.00",588.75M,0.51%
"Jun-06-2018","5989.00","5959.80","5989.90","5959.80",715.43M,0.49%
"Jun-05-2018","5959.80","5989.40","5989.40","5947.60",673.63M,-0.49%
"Jun-04-2018","5989.40","5954.20","6001.60","5954.20",603.85M,0.59%
"Jun-01-2018","5954.20","5975.60","5975.60","5936.80",580.75M,-0.36%
"May-31-2018","5975.60","5948.60","5987.60","5948.60",1.01B,0.45%
"May-30-2018","5948.60","5976.50","5976.50","5927.60",849.34M,-0.47%
"May-29-2018","5976.50","5967.10","5988.00","5958.90",622.69M,0.16%
"May-28-2018","5967.10","5995.50","5995.50","5957.40",561.55M,-0.47%
"May-25-2018","5995.50","5999.60","6001.40","5979.20",672.10M,-0.07%
"May-24-2018","5999.60","5995.10","6002.20","5975.20",605.12M,0.08%
"May-23-2018","5995.10","6003.80","6018.40","5988.90",695.05M,-0.14%
"May-22-2018","6003.80","6044.60","6044.60","5991.10",594.16M,-0.67%
"May-21-2018","6044.60","6046.60","6054.70","6030.50",551.43M,-0.03%
"May-18-2018","6046.60","6052.80","6069.00","6038.70",581.32M,-0.10%
"May-17-2018","6052.80","6064.40","6077.40","6036.50",669.49M,-0.19%
"May-16-2018","6064.40","6055.40","6086.20","6052.10",881.77M,0.15%
"May-15-2018","6055.40","6091.80","6103.40","6055.40",739.85M,-0.60%
"May-14-2018","6091.80","6073.70","6091.90","6067.80",712.38M,0.30%
"May-11-2018","6073.70","6075.90","6097.60","6073.70",572.76M,-0.04%
"May-10-2018","6075.90","6065.40","6101.70","6065.40",676.52M,0.17%
"May-09-2018","6065.40","6049.10","6068.70","6040.90",661.86M,0.27%
"May-08-2018","6049.10","6041.20","6067.30","6041.20",674.12M,0.13%
"May-07-2018","6041.20","6020.10","6066.40","6020.10",570.07M,0.35%
"May-04-2018","6019.90","6053.60","6064.80","6018.20",664.96M,-0.56%
"May-03-2018","6053.60","6006.00","6064.50","6006.00",761.49M,0.79%
"May-02-2018","6006.00","5970.60","6009.30","5965.40",798.89M,0.59%
"May-01-2018","5970.60","5939.70","5977.30","5935.70",694.50M,0.52%
"Apr-30-2018","5939.70","5910.80","5947.70","5903.10",668.28M,0.49%
"Apr-27-2018","5910.80","5869.00","5910.80","5869.00",726.75M,0.71%
"Apr-26-2018","5869.00","5878.90","5896.10","5861.60",819.66M,-0.17%
"Apr-24-2018","5878.80","5844.70","5885.60","5838.50",764.52M,0.58%
"Apr-23-2018","5844.70","5829.70","5853.10","5829.70",552.57M,0.26%
"Apr-20-2018","5829.70","5841.50","5847.00","5823.50",570.22M,-0.20%
"Apr-19-2018","5841.50","5822.30","5862.80","5822.30",760.88M,0.33%
"Apr-18-2018","5822.30","5801.80","5825.30","5801.80",588.54M,0.35%
"Apr-17-2018","5801.80","5801.00","5830.50","5801.00",525.84M,0.01%
"Apr-16-2018","5801.00","5790.30","5827.20","5790.30",463.08M,0.18%
"Apr-13-2018","5790.30","5777.50","5805.80","5777.50",471.24M,0.22%
"Apr-12-2018","5777.50","5790.50","5799.50","5764.30",672.85M,-0.22%
"Apr-11-2018","5790.50","5817.30","5824.20","5787.10",597.86M,-0.46%
"Apr-10-2018","5817.30","5770.00","5817.80","5747.70",504.59M,0.82%
"Apr-09-2018","5770.00","5750.70","5777.30","5733.00",498.86M,0.34%
"Apr-06-2018","5750.70","5751.30","5761.20","5724.50",500.84M,-0.01%
"Apr-05-2018","5751.30","5725.20","5768.60","5725.20",565.60M,0.46%
"Apr-04-2018","5725.20","5717.40","5728.70","5694.00",707.33M,0.14%
"Apr-03-2018","5717.40","5725.10","5731.10","5691.10",626.07M,-0.13%
"Mar-29-2018","5725.10","5755.20","5768.80","5718.40",814.76M,-0.52%
"Mar-28-2018","5755.20","5798.40","5798.40","5747.90",599.48M,-0.75%
"Mar-27-2018","5798.40","5756.30","5802.90","5756.30",677.62M,0.73%
"Mar-26-2018","5756.30","5785.50","5785.50","5738.60",626.02M,-0.50%
"Mar-23-2018","5785.50","5900.30","5900.30","5773.10",731.94M,-1.95%
"Mar-22-2018","5900.30","5912.90","5920.80","5873.20",684.83M,-0.21%
"Mar-21-2018","5912.90","5899.10","5925.50","5897.90",660.03M,0.23%
"Mar-20-2018","5899.10","5922.00","5922.00","5878.50",625.87M,-0.39%
"Mar-19-2018","5922.00","5912.50","5944.80","5896.80",572.24M,0.16%
"Mar-16-2018","5912.50","5884.80","5915.40","5884.80",1.22B,0.47%
"Mar-15-2018","5884.80","5899.10","5899.10","5870.20",808.96M,-0.24%
"Mar-14-2018","5899.10","5936.70","5936.70","5886.20",622.52M,-0.63%
"Mar-13-2018","5936.70","5958.20","5958.20","5912.70",599.35M,-0.36%
"Mar-12-2018","5958.20","5933.50","5987.60","5933.50",566.75M,0.55%
"Mar-09-2018","5925.70","5905.80","5940.70","5905.20",618.16M,0.34%
"Mar-08-2018","5905.80","5865.90","5905.80","5859.90",667.57M,0.68%
"Mar-07-2018","5865.90","5924.10","5924.10","5859.40",656.91M,-0.98%
"Mar-06-2018","5924.10","5858.20","5940.20","5858.20",708.11M,1.12%
"Mar-05-2018","5858.20","5892.10","5892.10","5850.10",585.28M,-0.58%
"Mar-02-2018","5892.10","5936.60","5936.60","5866.10",663.14M,-0.75%
"Mar-01-2018","5936.60","5977.80","5977.80","5921.10",704.87M,-0.69%
"Feb-28-2018","5977.80","6017.40","6017.40","5973.90",918.05M,-0.66%
"Feb-27-2018","6017.40","6003.20","6042.90","6003.20",845.26M,0.24%
"Feb-26-2018","6003.20","5961.20","6003.20","5961.20",716.47M,0.70%
"Feb-23-2018","5961.20","5912.50","5964.50","5912.50",810.55M,0.82%
"Feb-22-2018","5912.50","5905.10","5933.40","5890.10",803.90M,0.13%
"Feb-21-2018","5905.10","5901.90","5916.60","5881.90",675.66M,0.05%
"Feb-20-2018","5901.90","5902.20","5903.30","5874.80",603.13M,-0.01%
"Feb-19-2018","5902.20","5865.60","5910.20","5852.20",606.49M,0.63%
"Feb-16-2018","5865.20","5869.20","5898.10","5863.80",644.21M,-0.07%
"Feb-15-2018","5869.20","5801.60","5873.10","5801.60",715.09M,1.17%
"Feb-14-2018","5801.60","5816.40","5828.30","5791.50",614.12M,-0.25%
"Feb-13-2018","5816.40","5781.50","5821.00","5776.70",654.75M,0.60%
"Feb-12-2018","5781.50","5799.50","5801.30","5753.50",659.02M,-0.31%
"Feb-09-2018","5799.50","5852.40","5852.40","5748.70",744.13M,-0.90%
"Feb-08-2018","5852.40","5839.40","5855.30","5802.20",654.35M,0.22%
"Feb-07-2018","5839.40","5794.00","5899.50","5794.00",861.25M,0.78%
"Feb-06-2018","5794.00","5985.40","5985.40","5757.20",1.05B,-3.20%
"Feb-05-2018","5985.40","6081.70","6081.70","5973.30",693.40M,-1.58%
"Feb-02-2018","6081.70","6051.30","6081.70","6039.10",578.04M,0.50%
"Feb-01-2018","6051.30","5999.50","6054.50","5999.50",715.56M,0.86%
"Jan-31-2018","5999.50","5986.10","6005.40","5956.20",788.81M,0.22%
"Jan-30-2018","5986.10","6038.90","6038.90","5979.90",589.02M,-0.87%
"Jan-29-2018","6038.90","6014.20","6053.00","6014.20",567.30M,0.41%
"Jan-25-2018","6014.20","6018.20","6019.70","5993.60",571.26M,-0.07%
"Jan-24-2018","6018.20","6000.70","6029.50","6000.10",579.18M,0.29%
"Jan-23-2018","6000.70","5956.30","6004.60","5956.30",547.34M,0.75%
"Jan-22-2018","5956.30","5970.00","5982.20","5956.30",501.27M,-0.23%
"Jan-19-2018","5970.00","5978.80","5992.90","5966.70",590.37M,-0.15%
"Jan-18-2018","5978.80","5980.50","5999.80","5978.80",585.13M,-0.03%
"Jan-17-2018","5980.50","6012.20","6012.20","5977.70",589.76M,-0.53%
"Jan-16-2018","6012.20","6037.90","6039.40","6005.00",536.61M,-0.43%
"Jan-15-2018","6037.90","6029.30","6062.40","6029.30",507.37M,0.14%
"Jan-12-2018","6029.30","6026.80","6045.00","6026.80",516.26M,0.04%
"Jan-11-2018","6026.80","6056.00","6056.40","6013.50",535.27M,-0.48%
"Jan-10-2018","6056.00","6094.10","6108.20","6055.90",601.73M,-0.63%
"Jan-09-2018","6094.10","6089.00","6107.80","6089.00",574.18M,0.08%
"Jan-08-2018","6089.00","6081.30","6101.70","6081.30",410.32M,0.13%
"Jan-05-2018","6081.30","6036.70","6083.80","6036.70",469.00M,0.74%
"Jan-04-2018","6036.70","6029.60","6060.90","6028.60",481.87M,0.12%
"Jan-03-2018","6029.60","6020.40","6041.30","6020.40",395.06M,0.15%
"Jan-02-2018","6020.40","6023.30","6032.30","5995.50",284.04M,-0.05%
"Dec-29-2017","6023.30","6045.80","6049.20","6010.30",365.14M,-0.37%
"Dec-28-2017","6045.80","6027.20","6045.80","6021.20",313.57M,0.31%
"Dec-27-2017","6027.20","6026.20","6049.40","6026.20",309.41M,0.02%
"Dec-22-2017","6026.20","6016.30","6042.80","6016.30",587.88M,0.16%
"Dec-21-2017","6016.30","6030.00","6036.40","6010.20",919.62M,-0.23%
"Dec-20-2017","6030.00","6025.90","6037.40","6011.60",639.49M,0.07%
"Dec-19-2017","6025.90","5993.20","6034.40","5993.20",909.39M,0.55%
"Dec-18-2017","5993.20","5952.30","5995.20","5952.30",661.62M,0.69%
"Dec-15-2017","5952.30","5965.20","5965.20","5944.80",1.19B,-0.22%
"Dec-14-2017","5965.20","5975.30","5996.30","5965.20",750.05M,-0.17%
"Dec-13-2017","5975.30","5966.50","5980.00","5956.80",780.81M,0.15%
"Dec-12-2017","5966.50","5952.30","5969.50","5952.30",680.40M,0.24%
"Dec-11-2017","5952.30","5947.80","5968.10","5944.20",574.33M,0.08%
"Dec-08-2017","5947.80","5930.50","5964.30","5930.50",595.79M,0.29%
"Dec-07-2017","5930.50","5899.20","5939.60","5897.80",628.39M,0.53%
"Dec-06-2017","5899.20","5925.20","5925.20","5892.60",724.88M,-0.44%
"Dec-05-2017","5925.20","5940.00","5940.00","5904.20",692.82M,-0.25%
"Dec-04-2017","5940.00","5944.70","5955.20","5934.10",588.05M,-0.08%
"Dec-01-2017","5944.70","5926.00","5965.60","5926.00",526.11M,0.32%
"Nov-30-2017","5926.00","5965.10","5965.10","5905.60",1.03B,-0.66%
"Nov-29-2017","5965.10","5938.40","5984.70","5938.40",661.05M,0.45%
"Nov-28-2017","5938.40","5942.80","5957.80","5931.00",876.20M,-0.07%
"Nov-27-2017","5942.82","5936.40","5962.40","5932.60",542.35M,0.11%
"Nov-24-2017","5936.39","5940.10","5940.10","5906.20",515.13M,-0.06%
"Nov-23-2017","5940.04","5940.50","5945.30","5925.60",846.56M,-0.01%
"Nov-22-2017","5940.46","5917.80","5951.50","5917.80",704.84M,0.38%
"Nov-21-2017","5917.79","5900.70","5923.10","5900.00",598.57M,0.29%
"Nov-20-2017","5900.68","5911.80","5911.80","5878.30",535.12M,-0.19%
"Nov-17-2017","5911.80","5898.00","5932.50","5898.00",536.03M,0.23%
"Nov-16-2017","5898.03","5889.20","5907.80","5871.20",704.32M,0.15%
"Nov-15-2017","5889.24","5923.80","5923.80","5889.20",736.28M,-0.58%
"Nov-14-2017","5923.82","5975.20","5975.20","5912.50",728.14M,-0.86%
"Nov-13-2017","5975.22","5982.60","5982.60","5964.30",534.40M,-0.12%
"Nov-10-2017","5982.61","6001.80","6001.80","5973.70",569.57M,-0.32%
"Nov-09-2017","6001.76","5969.20","6004.20","5969.20",691.81M,0.55%
"Nov-08-2017","5969.18","5967.40","5975.80","5949.60",592.47M,0.03%
"Nov-07-2017","5967.36","5907.90","5970.40","5907.90",548.45M,1.01%
"Nov-06-2017","5907.89","5913.20","5919.70","5900.00",551.65M,-0.09%
"Nov-03-2017","5913.21","5885.50","5921.30","5885.50",583.38M,0.47%
"Nov-02-2017","5885.51","5891.00","5914.30","5883.40",682.07M,-0.09%
"Nov-01-2017","5890.99","5861.80","5904.60","5861.80",859.96M,0.50%
"Oct-31-2017","5861.81","5871.60","5886.30","5861.00",657.76M,-0.17%
"Oct-30-2017","5871.59","5857.00","5880.10","5857.00",630.33M,0.26%
"Oct-27-2017","5856.50","5869.80","5890.50","5813.90",751.99M,-0.23%
"Oct-26-2017","5869.80","5859.70","5869.80","5839.00",673.71M,0.17%
"Oct-25-2017","5859.75","5851.50","5873.40","5849.80",701.47M,0.14%
"Oct-24-2017","5851.48","5847.30","5861.80","5839.20",616.27M,0.07%
"Oct-23-2017","5847.27","5859.90","5877.80","5845.50",542.97M,-0.22%
"Oct-20-2017","5859.91","5849.40","5877.50","5823.10",592.52M,0.16%
"Oct-19-2017","5850.38","5845.00","5864.30","5839.80",762.68M,0.09%
"Oct-18-2017","5845.01","5844.30","5860.20","5841.70",787.98M,0.01%
"Oct-17-2017","5844.34","5802.90","5850.80","5802.90",650.16M,0.71%
"Oct-16-2017","5802.91","5770.80","5811.90","5770.80",572.92M,0.56%
"Oct-13-2017","5770.81","5751.60","5781.50","5750.00",554.05M,0.33%
"Oct-12-2017","5751.62","5729.40","5751.62","5721.40",587.14M,0.39%
"Oct-11-2017","5729.39","5696.30","5735.00","5696.30",637.50M,0.58%
"Oct-10-2017","5696.30","5696.80","5707.50","5678.60",599.37M,-0.01%
"Oct-09-2017","5696.82","5668.30","5716.10","5668.30",686.97M,0.51%
"Oct-06-2017","5668.12","5610.00","5668.12","5610.00",616.09M,1.04%
"Oct-05-2017","5610.05","5608.90","5630.10","5608.40",589.14M,0.02%
"Oct-04-2017","5608.92","5655.50","5656.90","5607.50",617.88M,-0.82%
"Oct-03-2017","5655.48","5682.80","5690.10","5647.20",567.01M,-0.48%
"Oct-02-2017","5682.81","5636.60","5703.90","5636.60",419.85M,0.82%
"Sep-29-2017","5636.33","5624.40","5642.60","5606.90",701.54M,0.21%
